BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
1146,18128,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
3971,20227,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1012,18170,1/2P MTR M-SAT 7.3 TO 18.3  ,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,60,240,120,,,,30,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1/2P Meter,2P,1P,,,
721,18304,S/ No Stop M-F 7:30-9:30   ,2P MTR M-F 9:30-20:30,2P MTR SAT 7:30-20:30,2P SUN 7:30-18:30,,,0,240,240,240,,,1,120,120,120,,,0,0,0,0,,,9:30:00,20:30:00,20:30:00,18:30:00,,,,,,,,,1,1,6,0,,,7:30:00,9:30:00,7:30:00,7:30:00,,,5,5,6,0,,,S/ (No Stopping),2P Meter,2P Meter,2P,,
3946,20205,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1398,18518,2P MTR M-F 9:30-16:00    ,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,1P SUN 7:30-18:30,,,240,240,240,120,,,120,120,120,60,,,0,0,0,0,,,16:00:00,20:30:00,20:30:00,18:30:00,,,,,,,,,1,1,6,0,,,9:30:00,18:30:00,7:30:00,7:30:00,,,5,5,6,0,,,2P Meter,2P Meter,2P Meter,1P,,
1013,18171,1/2P MTR M-SAT 7.3 TO 18.3  ,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,60,240,120,,,,30,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1/2P Meter,2P,1P,,,
1726,18706,2P DIS  7:30-20:30    ,P DIS ONLY 20.30 - 23.59,P DISABLE AOT 0:00 TO 7:30,,,,0,0,0,,,,120,1440,1440,,,,1,1,1,,,,20:30:00,23:59:59,7:30:00,,,,,,All Other Times,,,,1,1,1,,,,7:30:00,20:30:00,0:00:00,,,,0,0,0,,,,2P Disabled Only,Disabled Only,Disabled Only,,,
1724,18704,2P MTR M-SAT 7:30-20:30    ,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,6,,,,,,2P Meter,,,,,
1550,18602,1/2P MTR M-SAT 7.3 TO 18.3  ,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,60,240,120,,,,30,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1/2P Meter,2P,1P,,,
3986,20240,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3271,20187,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3665,20368,2P MTR M-F 7:30-18:30    ,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
7062,23169,1/4P M-F 7:30-18:30     ,1/4P SAT 7:30-12:30,,,,,30,30,,,,,15,15,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,1/4P,1/4P,,,,
3279,20195,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1141,18123,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
3943,20202,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
3957,20215,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1009,18168,2P DIS ONLY 7:30-20:30    ,4P DIS ONLY AOT,,,,,0,0,,,,,120,240,,,,,1,1,,,,,20:30:00,23:59:59,,,,,,,,,,,1,0,,,,,7:30:00,20:30:00,,,,,0,0,,,,,2P Disabled Only,4P Disabled Only,,,,
3667,20369,2P MTR M-F 7:30-18:30    ,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
3661,20366,2P MTR M-F 7:30-18:30    ,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
3675,20373,2P MTR M-F 7:30-18:30    ,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
1140,18122,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
1723,18703,2P MTR M-SAT 7:30-20:30    ,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,6,,,,,,2P Meter,,,,,
1251,17858,2P MTR M-F 10:00-16:00    ,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,7:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
1249,17856,2P MTR M-F 10:00-16:00    ,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,7:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
1252,17859,2P MTR M-F 10:00-16:00    ,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,7:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
1250,17857,2P MTR M-F 10:00-16:00    ,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,7:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
1253,17860,2P MTR M-F 10:00-16:00    ,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,7:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
2452,18921,2P M-SAT 7:30-20:30     ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P,1P,,,,
2458,23179,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2484,18953,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2448,18917,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2481,18950,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2480,18949,2P MTR SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,6,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2482,18951,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2459,18928,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2483,18952,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2477,18946,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2476,18945,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2447,18916,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2455,18924,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2457,18926,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2449,18918,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2456,18925,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2474,18943,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2451,18920,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2460,18929,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2453,18922,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2475,18944,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2479,18948,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
2473,18942,2P MTR M-SAT 7:30-20:30    ,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
1510,23341,1/4P M-F 7:30-19:30     ,,,,,,30,,,,,,15,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1/4P,,,,,
1512,23340,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,7:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1508,23342,LZ 30mins AOT M-Su 20.3 -11.59  ,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,0,120,240,,,,30,60,120,,,,1,0,0,,,,23:59:59,18:30:00,20:30:00,,,,,,,,,,1,1,1,,,,20:30:00,7:30:00,18:30:00,,,,0,6,6,,,,Loading Zone 30M,1P Meter,2P,,,
1513,23330,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,7:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
6373,23182,2P MTR A M-SAT 7:30-18:30   ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
1506,23343,LZ 30mins AOT M-Su 20.3 -11.59  ,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,0,120,240,,,,30,60,120,,,,1,0,0,,,,23:59:59,18:30:00,20:30:00,,,,,,,,,,1,1,1,,,,20:30:00,7:30:00,18:30:00,,,,0,6,6,,,,Loading Zone 30M,1P Meter,2P,,,
3961,23355,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1736,23376,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
6647,23357,2P MTR M-SAT 7:30-19:30    ,2P SUN 7:30-19:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
703,23346,1P MTR A M-F 9.30-6.30PM   ,2P TKTA M-SAT 6.30PM - 8.30PM,1P TKT SAT 7.30-6.30PM,1P SUN 7:30-18:30,,,120,240,120,120,,,60,120,60,60,,,0,0,0,0,,,18:30:00,20:30:00,18:30:00,18:30:00,,,,,,,,,1,1,6,0,,,9:30:00,18:30:00,7:30:00,7:30:00,,,5,6,6,0,,,1P Ticket A,2P Ticket A,1P Ticket A,1P,,
4210,23377,2P MTR A M-SAT 7:30-20:30   ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
2361,23366,1P MTR M-F 9:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,9:30:00,18:30:00,7:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
2534,23356,2P MTR M-SAT 7:30-20:30    ,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,6,,,,,,2P Meter,,,,,
1829,23372,3P DIS M-SUN 7:30-19:30    ,,,,,,0,,,,,,180,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,3P Disabled Only,,,,,
1859,23363,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
6607,23365,LZ 30M 722 M-Su 7:30-18:30   ,,,,,,0,,,,,,30,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,Loading Zone 30M 722,,,,,
4233,23354,2P MTR A M-SAT 7:30-20:30   ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
1509,23332,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,7:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
573,23351,2P MTR M-F 7:30-16:00    ,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,2P SUN 7:30-18:30,,,240,240,240,240,,,120,120,120,120,,,0,0,0,0,,,16:00:00,20:30:00,20:30:00,18:30:00,,,,,,,,,1,1,6,0,,,7:30:00,18:30:00,7:30:00,7:30:00,,,5,5,6,0,,,2P Meter,2P Meter,2P Meter,2P,,
4060,23344,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
4220,23350,2P MTR A M-SAT 7:30-20:30   ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
4190,23347,2P MTR M-SAT 7:30-20:30    ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
5569,23361,2P MTR M-F 7:30-18:30    ,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
4068,23348,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1507,23333,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,7:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
2535,23369,2P MTR M-SAT 7:30-20:30    ,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,6,,,,,,2P Meter,,,,,
1385,23421,2P MTR A M-F 9:30-16:00   ,2P TKT A M-F 18:00-20:30,2P TKT A SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,9:30:00,18:00:00,7:30:00,,,,5,5,6,,,,2P Ticket A,2P Ticket A,2P Ticket A,,,
2253,23436,1/2P MTR M-SAT 7.3 TO 18.3  ,2P MTR M-SAT 18.30 - 20.30,,,,,60,240,,,,,30,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,7:30:00,18:30:00,,,,,6,6,,,,,1/2P Meter,2P,,,,
5204,23496,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1744,23428,1P MTR M-SAT 7:30-18:30    ,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
6576,23418,2P MTR A M-SAT 7:30-18:30   ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
766,23457,2P MTR M-SAT 7:30-20:30    ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
4299,23469,2P MTR A M-SAT 7:30-20:30   ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
5176,23511,4P MTR A M-F 7:30-18:30   ,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
2637,23414,2P M-F 7:30-18:30     ,2P SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P,2P,,,,
4287,23468,2P MTR A M-SAT 7:30-20:30   ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
5178,23514,4P MTR A M-F 7:30-18:30   ,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
3977,23463,4P MTR M-F 7:30-18:30    ,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
6580,23419,2P MTR A M-SAT 7:30-18:30   ,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
1061,23451,1P MTR M-SAT 7:30-19:30    ,1P SUN 7:30-18:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,19:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,1P Meter,1P,,,,
